image_id,image_path,face_confidence,detection_time,original_size,face_region_size,processed_size,face_box,min_face_size,thresholds,scale_factor,ssim_score,psnr_score,mse_score,mae_score,original_blur,processed_blur,blur_degradation,original_sharpness,processed_sharpness,sharpness_degradation,original_contrast,processed_contrast,contrast_change,histogram_correlation,edge_preservation,mean_pixel_diff,std_pixel_diff,quality_category,size_reduction_ratio
sample_056,/fake/path/sample_056.jpg,0.7299549369213114,0.018522304647417855,976513,196295,25600,"[95, 87, 241, 199]",40,"[0.6, 0.7, 0.7]",0.709,0.8934922158786638,33.43425960335314,48.063908957190534,2.7587924521836875,53.23236071186969,162.12793926377526,10.36637195407601,1414.096449971772,801.8652987288165,0.0005652519180231456,46.97035545098071,55.408692224813464,4.423755273816569,0.643410383647142,0.39727571901760744,-1.1987254742287343,0.7083170743064583,Good,0.13041595557706512
sample_057,/fake/path/sample_057.jpg,0.6454812851725784,0.20975196272967522,1825569,131768,25600,"[174, 159, 185, 268]",40,"[0.6, 0.7, 0.7]",0.709,0.8337285695620855,33.165379785932515,451.2441366864304,19.679412791711812,75.78276223129635,182.10987899083327,4.566579510150656,382.3111022071967,162.7327616751635,0.5333184219099657,45.04141589263187,68.60684445870538,4.296550488467224,0.8619666023986136,0.7268308706186026,-5.179126500537902,36.232373356837805,Fair,0.19428085726428268
sample_058,/fake/path/sample_058.jpg,0.8675041237750875,0.01412104451918595,1778723,80795,25600,"[116, 135, 293, 261]",40,"[0.6, 0.7, 0.7]",0.709,0.8726352126092894,35.317044539235056,64.03595555814253,82.5047117188559,31.328565914927125,52.25135111809751,2.041112367875422,670.0654781907773,1469.9191626566735,3.3849856888000636,52.06049517879513,24.981971386121366,-7.666373018545624,0.9357696893444424,0.9382140259906459,-4.849670374989711,9.322223002274681,Good,0.3168512903026177
sample_059,/fake/path/sample_059.jpg,0.9020112835220742,0.07584315042285511,876742,99334,25600,"[90, 88, 240, 291]",40,"[0.6, 0.7, 0.7]",0.709,0.8583576009670381,33.82580166719708,121.15305120925102,98.7203148395622,14.097516591598156,32.12133830469017,0.6697215164366734,511.3557208718005,127.20216465932918,5.114654339085274,34.158640569945106,57.72021562003423,7.6566187228973455,0.908394694146444,0.8584607572638381,-8.322938831181725,6.9080017217810905,Good,0.25771639116516
sample_060,/fake/path/sample_060.jpg,0.2652130604138517,0.1135286511699683,944865,191130,25600,"[59, 191, 150, 217]",40,"[0.6, 0.7, 0.7]",0.709,0.7417563926098947,29.385415888581736,12.300143536423679,3.3523218487991713,18.855914777184672,101.57716017526309,14.212971527639205,480.23632438607865,911.0715012943409,8.83477311072734,53.16942617012163,69.00935612994574,-4.179770397903481,0.8357703494863489,0.45164875330047344,-3.353957227737929,1.2118828038302447,Poor,0.13394025009156071
sample_061,/fake/path/sample_061.jpg,0.8512502577959352,0.010410976222126809,515434,125769,25600,"[106, 167, 199, 223]",40,"[0.6, 0.7, 0.7]",0.709,0.8663635667328524,28.015069271907414,116.60510706740872,9.385770084815597,18.255382580481637,56.304801359786104,1.7315106298538507,352.95919392695356,585.365815255563,4.273247837001767,35.873315818289726,62.133164091856415,-0.7530295971842162,0.6431813129995255,0.8648446263222099,2.801611588196068,2.271991231420238,Good,0.20354777409377509
sample_062,/fake/path/sample_062.jpg,0.7634931830488928,0.017438307385113087,1436197,170956,25600,"[192, 79, 269, 221]",40,"[0.6, 0.7, 0.7]",0.709,0.8690540012358947,32.16186041686623,12.34554234978653,62.43445096281949,37.68291354905263,219.2867135568108,0.15722522362918268,1843.11097493145,1095.4333809089976,1.4730040878902444,48.92697855995771,54.477169258102776,-7.854380760342496,0.721116881468244,0.7019434528769191,12.277208771391784,4.50310063563206,Good,0.14974613350803714
sample_063,/fake/path/sample_063.jpg,0.8413789369139559,0.09841262057820113,1051050,194355,25600,"[66, 148, 181, 203]",40,"[0.6, 0.7, 0.7]",0.709,0.9584158184968661,30.518868276135844,39.42627656523586,31.454540768462312,61.886660252277096,131.23676548948487,0.29977851500428954,889.2672013970204,779.8759930194338,1.7611970203287088,52.57962161581658,39.80438368280114,-8.442811583948423,0.9234647654034619,0.7757180078597052,6.537118802561938,21.07428342039902,Excellent,0.13171773301432946
sample_064,/fake/path/sample_064.jpg,0.5993509902953689,0.04498372831598686,1060592,163613,25600,"[131, 141, 278, 274]",40,"[0.6, 0.7, 0.7]",0.709,0.7590940953551308,34.05466051224044,144.61623965025862,17.044215916893254,312.46376651979347,22.373687170445013,4.653917522191127,1835.1031370738706,708.2025889411115,20.08029038658489,48.64745674606308,60.035665601832854,11.666222021426504,0.833305279658233,0.8486079203297049,4.070522871245351,6.66423183614002,Fair,0.15646678442422057
sample_065,/fake/path/sample_065.jpg,0.5922459584239865,0.13389128784347004,1188152,190836,25600,"[50, 192, 136, 240]",40,"[0.6, 0.7, 0.7]",0.709,0.8957177418748009,33.94052567769061,140.0100923604254,29.30006695456033,107.4526247331881,145.29297256924133,1.745088792524603,1081.400830931781,1732.5624860240011,0.11534983790409217,48.36933036056236,42.55097355193551,-3.375891374871908,0.8008803612284997,0.7582896426706975,6.086074423567405,1.1996493710935812,Good,0.13414659707811943
sample_066,/fake/path/sample_066.jpg,0.879856720909057,0.03299001784555116,1617063,198694,25600,"[169, 175, 154, 126]",40,"[0.6, 0.7, 0.7]",0.709,0.9118959615767877,31.818774645629308,2.227313613990822,17.505734716237257,184.6621733306127,79.62445910656707,0.699939218760098,597.5350963790621,221.48320268861514,0.7933982751976786,56.77943784952673,54.06085197016234,6.503686529440079,0.7586715033459195,0.953515859083025,-10.162491744582493,1.9167112699588404,Good,0.12884133391043515
sample_067,/fake/path/sample_067.jpg,0.7535301098692047,0.020953596184662235,1796220,100961,25600,"[145, 87, 186, 187]",40,"[0.6, 0.7, 0.7]",0.709,0.8401677954794827,33.67511902213309,182.84555642147865,0.07654474392792114,28.345617309149553,135.0556846311104,2.574558447149515,476.61843872307594,652.2520323925603,0.325256403856714,45.23779126455341,58.74389180712728,1.312806645009625,0.8551724414386798,0.8287616748361291,19.81691806400029,15.024130011079915,Fair,0.25356325709927596
sample_068,/fake/path/sample_068.jpg,0.9234128020185433,0.1033243797452025,1936457,95968,25600,"[150, 97, 202, 127]",40,"[0.6, 0.7, 0.7]",0.709,0.8780838496500113,34.67864608006087,200.85743281967532,12.924040290367325,11.763276210631059,100.62814844894812,0.2226787564240718,661.8012759594128,1063.0526682465263,4.567357728343442,41.68830114195335,64.17043820947617,1.9623257056329426,0.7826249790818058,0.8053910947115197,-3.3991450576921696,12.98308223280323,Good,0.26675558519506504
sample_069,/fake/path/sample_069.jpg,0.7979239535628878,0.18217983086614745,1981571,81881,25600,"[180, 160, 201, 116]",40,"[0.6, 0.7, 0.7]",0.709,0.9143998610207809,32.018183380930786,236.51616540225567,6.203331203665544,129.04624967439628,210.08451301811579,1.3846265623302245,764.8695675416105,556.0597296048642,7.2596734456697645,41.34133562870941,42.80756662037034,-3.815744115718571,0.9312371938560737,0.5460452915841708,-8.23359204578423,15.402467890339231,Good,0.3126488440541762
sample_070,/fake/path/sample_070.jpg,0.6820960714459711,0.0931776431107425,1052439,61308,25600,"[108, 181, 203, 294]",40,"[0.6, 0.7, 0.7]",0.709,0.8883136666078758,34.30330756045663,123.83414712832021,55.41291243823382,92.45542955495081,64.13157058577372,3.958910169944559,949.7808854143008,578.9783638280437,14.16451521403315,51.878025478910885,34.06282984648967,6.459733482834328,0.9274441239505677,0.9255348574839021,-9.39405783800517,11.238310258348614,Good,0.41756377634240227
sample_071,/fake/path/sample_071.jpg,0.8055151847629528,0.11714945082089429,624932,55939,25600,"[154, 103, 260, 277]",40,"[0.6, 0.7, 0.7]",0.709,0.9164310200044608,36.81865326006479,35.94168424771409,28.633225531941907,43.73703577849871,297.73266277556513,0.12508939585794815,904.8011133980609,1128.4031735369517,3.513546402338396,36.924256161089986,51.91660891734783,11.444737448566034,0.5604716179708359,0.767997801929731,1.8494228287440921,16.14309716261161,Good,0.45764135933785016
sample_072,/fake/path/sample_072.jpg,0.9160515985070221,0.25181003708680527,1849590,146566,25600,"[151, 167, 253, 233]",40,"[0.6, 0.7, 0.7]",0.709,0.9305640464767458,34.85832513543643,21.085394111533372,31.4616487231249,238.48672389512572,287.7089035892496,0.4946611246269369,850.6748005620786,1259.8518386817423,1.842805489925929,49.151101814976464,37.56676071593901,-4.807441848277688,0.9348030629963564,0.8414150214706202,-0.007085945766459172,6.624842877301601,Good,0.17466533848232196
sample_073,/fake/path/sample_073.jpg,0.5572592119177865,0.06556397546358057,1894316,116732,25600,"[59, 58, 281, 254]",40,"[0.6, 0.7, 0.7]",0.709,0.8158126955914715,31.84801037113353,309.76984019673046,13.651077350719456,71.89168810171388,65.69104154853704,2.799221753900893,444.90049014712025,999.4612580547017,0.2368292784180171,32.95302986503729,45.77458889594962,6.223440231825483,0.8080397638616392,0.9247349660910694,7.084210428945821,19.049546998183622,Fair,0.21930576020285783
sample_074,/fake/path/sample_074.jpg,0.2819003196469533,0.05123964610067927,895395,124601,25600,"[133, 192, 215, 208]",40,"[0.6, 0.7, 0.7]",0.709,0.7595774772483059,27.970245152466745,89.43587635739941,4.119237549486615,40.28156695729184,193.12298452903548,11.704424883512006,968.4634913881226,1912.6247887140769,14.958609667228918,39.28946320350951,40.478211932606506,2.1132753275080187,0.6993331988131414,0.8936487295500719,-10.231955113182945,3.9285904533809197,Fair,0.20545581496135665
sample_075,/fake/path/sample_075.jpg,0.7730380883161796,0.020042113164163985,1941149,151754,25600,"[96, 167, 138, 115]",40,"[0.6, 0.7, 0.7]",0.709,0.8401446643207262,29.406326514920206,140.34334383200408,9.990962457673287,89.3155023299958,108.17972204129242,6.234772679962116,889.6280636522929,412.9079674066039,5.091194251890158,54.18398220888684,64.01598592946429,3.2522504626806956,0.563767398779658,0.8060172748909221,10.819420597408492,9.290538663439138,Fair,0.16869407066700054
sample_076,/fake/path/sample_076.jpg,0.7204820890778191,0.04088866362702279,542291,182610,25600,"[130, 112, 148, 175]",40,"[0.6, 0.7, 0.7]",0.709,0.9263286134622498,35.20445327018422,111.18655783847757,11.430071116607445,79.69750301953007,37.394321504877844,1.0860596594951664,495.024932635783,929.848378523563,1.2709267324980433,46.00848207149638,52.99850951770746,2.430638450436579,0.8636104155360699,0.3604754241122123,19.27569385178195,5.540637989758132,Good,0.1401894748370845
sample_077,/fake/path/sample_077.jpg,0.7126279498637903,0.03806012886153164,519477,198338,25600,"[106, 121, 106, 283]",40,"[0.6, 0.7, 0.7]",0.709,0.8875151884902556,33.21015670559198,273.7949233740864,38.03330740429687,401.2158201132214,98.88436361685466,5.652874661584654,474.5451574578457,552.2694852235624,2.942721256803457,37.73124465486211,45.653549102098054,3.3815502999878944,0.7820653120244354,0.8574785513011544,-6.142366185486971,1.1226489835568687,Good,0.12907259324990672
sample_078,/fake/path/sample_078.jpg,0.9312519514296135,0.09190512777379517,1047219,139116,25600,"[73, 131, 162, 204]",40,"[0.6, 0.7, 0.7]",0.709,0.9048632514633034,33.777383762987675,393.06321332796557,1.3977771699224597,73.12665687059473,19.76764606755113,3.0373295974498986,2241.927311282112,496.80253085672877,4.615104957705801,38.91742538184013,33.38756837293578,-4.142577180687499,0.8901343373270911,0.8002658931495327,1.7682087213939799,45.369144861486454,Good,0.184019091980793
sample_079,/fake/path/sample_079.jpg,0.7997273533320111,0.028887350951926585,1552425,62360,25600,"[145, 97, 169, 286]",40,"[0.6, 0.7, 0.7]",0.709,0.8349527764866228,33.358520365490804,31.621359103256598,18.209567264407177,201.06294174939902,293.2451960942563,0.07613006942445556,702.1646574472902,1025.076031911839,10.05853932362389,41.35434272721699,66.95388458451963,0.21889881356944552,0.7347607471102444,0.6876760764983757,-10.196643386921156,1.6119926463094143,Fair,0.41051956382296345
sample_080,/fake/path/sample_080.jpg,0.8236533042279212,0.12853557519560596,1638585,94816,25600,"[92, 170, 140, 269]",40,"[0.6, 0.7, 0.7]",0.709,0.8993396962733968,34.63888826835095,120.6869114122857,4.563741614532632,106.12994299077505,170.57812414006267,0.5987311649906385,786.3944538413897,686.5957162065463,1.7096220976000365,47.53690244633193,56.97776901011213,-7.0356199752981405,0.9588465854283659,0.8608372367585599,-24.073442069839423,23.180723317575954,Good,0.26999662504218697
sample_081,/fake/path/sample_081.jpg,0.67796690570852,0.246813431410684,1960049,193927,25600,"[134, 51, 288, 157]",40,"[0.6, 0.7, 0.7]",0.709,0.8318494879578439,32.832295051863376,28.552920319633817,24.446865612079684,55.79195613223623,58.437441990397524,2.0293768790000524,509.5038180050515,526.5504487497831,16.031309840587177,58.59587886979802,43.09613373861324,0.020465038377281322,0.8596622519621253,0.942468938848533,5.42704397976724,32.01678228387293,Fair,0.1320084361641236
sample_082,/fake/path/sample_082.jpg,0.8300020796136467,0.04414332379172578,1674846,64387,25600,"[137, 104, 145, 131]",40,"[0.6, 0.7, 0.7]",0.709,0.9239994929512545,31.30968880590949,165.71817152282122,30.869046250918018,100.02610949480358,46.763871091034055,1.4472361152346536,406.01692587227046,441.7382847342726,2.300728748819532,39.07954200549041,53.08260840562492,-10.78300348316394,0.8119706939024123,0.7617157717015531,15.94734007316916,7.287206108343088,Good,0.3975957879696212
sample_083,/fake/path/sample_083.jpg,0.46859812385856897,0.042347117929319805,1094557,91458,25600,"[171, 187, 214, 263]",40,"[0.6, 0.7, 0.7]",0.709,0.7938220343779393,33.79991695462857,12.603389968535822,4.762461993767813,37.2517628777182,18.26388921204855,1.7604749684168013,941.6744661216402,389.7280293249074,6.236085153580302,37.74232183242398,52.58521914719623,0.191167176081189,0.9198992362177942,0.9022690372194869,22.362996208482407,0.3358541603814544,Fair,0.2799099039996501
sample_084,/fake/path/sample_084.jpg,0.8814743376966259,0.14473231975719833,1302242,186198,25600,"[107, 98, 202, 152]",40,"[0.6, 0.7, 0.7]",0.709,0.99,35.50923513603588,149.82960032149245,18.9008322256226,194.70731415949314,111.85490293819582,1.4360471247679851,804.6507883160002,675.0836828802701,0.36408275971564186,53.640670285684145,53.498123425488636,2.8851291333422644,0.7869915581399585,0.7851484580767687,13.317569703945535,7.777037832955128,Excellent,0.13748805035499845
sample_085,/fake/path/sample_085.jpg,0.8085805348163848,0.07887448035442282,1625424,87548,25600,"[131, 115, 176, 144]",40,"[0.6, 0.7, 0.7]",0.709,0.8922213079503084,30.168108021759924,452.98543824903527,5.267554892392196,285.6769601412903,4.378215806686765,2.717993038518995,778.3046043087169,934.6615321178747,5.650201265177478,47.16732491160533,41.1490029183286,7.285393127682837,0.8115851646935671,0.8795580678433088,-7.631243882676582,1.6418430521285465,Good,0.2924110202403253
sample_086,/fake/path/sample_086.jpg,0.974774967366981,0.0014736306853684366,1406450,69996,25600,"[108, 120, 191, 108]",40,"[0.6, 0.7, 0.7]",0.709,0.99,30.469036828573994,42.612096869824086,9.91070086704725,17.278185323428062,29.871743155235293,2.263139422975923,1045.8479628082675,2186.7299902356026,4.262680783180523,46.420561685986854,65.89164419247926,1.2812889602146726,0.9515129143065237,0.594365760906219,3.9898332879058334,20.54175801765044,Excellent,0.36573518486770673
sample_087,/fake/path/sample_087.jpg,0.9446415163744833,0.07619644944846757,684514,62226,25600,"[110, 178, 272, 255]",40,"[0.6, 0.7, 0.7]",0.709,0.9481816229355601,35.095006618049986,62.197082710237986,6.52728123428388,106.33679574577886,173.5950541730374,1.1280550297963867,794.7428807822885,1295.8438901493496,2.391143919081806,55.2839281186772,57.393058408322965,4.081695779691719,0.8575658497571976,0.8526375847347697,3.728329917986322,8.405095209061018,Good,0.4114035933532607
sample_088,/fake/path/sample_088.jpg,0.5781475404041002,0.12270294297901674,1321935,125403,25600,"[92, 80, 190, 160]",40,"[0.6, 0.7, 0.7]",0.709,0.8497267441558296,30.655583632938306,195.20921151433254,120.88294372086467,27.64078463965971,4.118750595694294,6.8917249338598054,1023.9114100174509,1889.1521632825563,13.40093111336449,44.02431364233034,60.81766727672829,-6.561095967157032,0.7021800543175943,0.6541838628660455,2.4930859564172887,13.046489114757286,Fair,0.20414184668628343
sample_089,/fake/path/sample_089.jpg,0.8983651486748697,0.26470424058655617,965590,172564,25600,"[108, 182, 150, 248]",40,"[0.6, 0.7, 0.7]",0.709,0.99,32.09196328300319,396.9541312324312,20.968400997721922,163.17554037065764,125.5617603584788,1.8169024668376623,524.8245703554484,791.3630313556733,7.9008645123487025,43.469083386496635,39.410924129433994,7.4083170123129936,0.8965518733243645,0.7851741004522691,5.628808601743548,9.10927672931669,Excellent,0.14835075682065785
sample_090,/fake/path/sample_090.jpg,0.7817866277697597,0.16235922887795354,743877,184327,25600,"[139, 143, 112, 165]",40,"[0.6, 0.7, 0.7]",0.709,0.9125635486669209,34.29742898134321,85.00518592211517,6.487267593852169,254.22075819010016,87.51267261114472,6.013860454390006,2021.4188258354718,567.3698434700137,5.463348112050325,48.49162288433305,41.92564598530385,-0.7450259968193268,0.8387685141750293,0.842280007945006,-8.955560935463348,24.340910841269874,Good,0.13888361444606595
sample_091,/fake/path/sample_091.jpg,0.8262360737720846,0.191424865486714,1112242,133014,25600,"[157, 107, 133, 119]",40,"[0.6, 0.7, 0.7]",0.709,0.9102978318391195,32.17309734900724,5.680585090194893,57.07890991251482,7.776826846703173,57.706642006428666,7.405399713194938,712.8391057283134,594.9905547824285,5.094379659272189,45.15950363612982,45.51283431334901,5.4521717069955455,0.868915847989873,0.7487745215782995,-4.888498427427697,26.51896559179129,Good,0.19246094396078609
sample_092,/fake/path/sample_092.jpg,0.9209880568257139,0.019145522400187354,1535408,75566,25600,"[106, 155, 280, 283]",40,"[0.6, 0.7, 0.7]",0.709,0.9484629902378259,32.55815162120002,45.22574540430544,4.232354283840431,42.62736649859736,79.23876186462967,0.7470314239913083,1668.0319412706433,312.8369890429475,0.00943754713969946,55.891393590279726,51.73961149685708,-5.195367831958906,0.8603174437052353,0.8159388808779962,-3.0440974633781175,17.986302661857177,Good,0.33877669851520525
sample_093,/fake/path/sample_093.jpg,0.6775878605616864,0.20371952753227102,1936803,138059,25600,"[88, 121, 124, 176]",40,"[0.6, 0.7, 0.7]",0.709,0.8709860435485011,32.50558536139885,108.37254287744831,3.044932552420914,84.60126592375629,20.489894517069903,6.663574801872452,2037.553678938146,499.31493052271566,5.7542383461324675,44.608772968510216,53.80381448216311,-0.9542065932167537,0.7727638042809082,0.5460071859106393,4.015606083877186,2.887817468280255,Good,0.18542796920157323
sample_094,/fake/path/sample_094.jpg,0.909291735666305,0.15730809748645835,781075,142876,25600,"[130, 178, 242, 116]",40,"[0.6, 0.7, 0.7]",0.709,0.8934814730972256,31.192457865050052,34.806794921069,5.412165483963358,296.62306228134213,289.4362890962129,0.0013072086281407382,382.01747145461354,1410.052939410736,6.136141599866167,59.98816644778151,50.79976494778071,8.05895295656198,0.82132203687131,0.9001689083359651,-12.181079715493217,16.631418431995833,Good,0.1791763487219687
sample_095,/fake/path/sample_095.jpg,0.8913611360742062,0.158967157220454,1857642,63409,25600,"[58, 81, 114, 239]",40,"[0.6, 0.7, 0.7]",0.709,0.9385627298861495,35.21722712396143,128.95244721100855,2.366506152223006,93.73088225665997,32.9963117211249,5.272859726676444,573.4179479269222,1896.3334287412492,16.87904270331606,45.12841977354294,44.64664912983777,1.7922680910481013,0.6711827246964054,0.6617973496741708,0.9806753953894455,22.391102104277625,Good,0.40372817738806793
sample_096,/fake/path/sample_096.jpg,0.8927409556145037,0.11347576366812573,1216773,51051,25600,"[87, 168, 136, 214]",40,"[0.6, 0.7, 0.7]",0.709,0.919975830048201,34.410325147826015,70.58886278527982,8.628377750517597,244.10544260576276,41.51673868115592,0.6171207844024639,966.2512077305088,1175.4074666547076,2.8361053462856836,69.47816787254315,63.89964068604203,-1.5187989075988737,0.8347068133230157,0.792051944377234,-4.785798998641944,4.116342763376062,Good,0.5014593249887368
sample_097,/fake/path/sample_097.jpg,0.8938731062165545,0.034851792681215084,718306,174857,25600,"[76, 162, 114, 262]",40,"[0.6, 0.7, 0.7]",0.709,0.8604525619869589,32.73764688369005,23.88249609303227,21.784544959946626,52.966444677110594,51.48441192801495,0.6377693510749556,1394.570802912524,1802.3196663629735,0.5850990217724881,38.93706487588366,44.977248254921136,-2.4637760559703943,0.9611409414040524,0.5547952045409313,7.803428116164461,8.533282261793586,Good,0.14640534837038266
sample_098,/fake/path/sample_098.jpg,0.600793290778663,0.17202634301559866,1354741,95927,25600,"[89, 187, 188, 279]",40,"[0.6, 0.7, 0.7]",0.709,0.7997651226363243,33.52271580803582,1.0869948043014717,35.03744197351154,161.4353476062518,11.032226937987565,5.374401002359871,397.7186430403475,330.2759111474736,21.45378819178991,49.02881798924857,65.16394055253573,3.0105916019624175,0.8482591410358611,0.9234289092477662,-19.07807557877391,0.7749192782025734,Fair,0.2668695987573884
sample_099,/fake/path/sample_099.jpg,0.7971601785379702,0.17347303478796616,1650997,93618,25600,"[57, 66, 116, 189]",40,"[0.6, 0.7, 0.7]",0.709,0.99,31.96713274360761,16.96452157839819,35.98667595478082,44.368838327595434,244.0611656481169,4.3093886271036554,1330.0755471440239,653.3187145560413,1.3351546002569472,47.34286162388541,57.505361154353054,3.491104180677395,0.8524920905421381,0.8602951890521391,-10.935571458882357,15.926692271141066,Excellent,0.27345168664145786
